"ProductCode","ProductName","ProductSaleGroup","ATC_code","PackageQuantityValue","PackageQuantityUnit","sYear","PackageAmountSoldValue","PackageAmountSoldUnit","API_Name","API_ConcentrationPerItemValue","API_ConcentrationPerItemUnit","API_AmountPerPackageValue","API_AmountPerPackageUnit","API_AmountSoldValue","API_AmountSoldUnit","API_toxicity","API_PNEC_gL","API_sold","flag","comment"
455861,"Levosert intrauterin 20mcg/24t","C","G02BA03",1,"pills",2018,152,"CountOfPackages","levonorgestrel",0.052,"g/pill",0.052,"g",7.904,"g/year","1",1e-11,"1",NA,NA
455861,"Levosert intrauterin 20mcg/24t","C","G02BA03",1,"pills",2019,501,"CountOfPackages","levonorgestrel",0.052,"g/pill",0.052,"g",26.052,"g/year","1",1e-11,"1",NA,NA
191848,"Loette 28 orif tab 100/20mcg","C","G03AA07",84,"pills",2017,543,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",0.91224,"g/year","1",3e-11,"1",NA,NA
191848,"Loette 28 orif tab 100/20mcg","C","G03AA07",84,"pills",2017,543,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",4.5612,"g/year","1",1e-11,"1",NA,NA
191848,"Loette 28 orif tab 100/20mcg","C","G03AA07",84,"pills",2018,18849,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",31.66632,"g/year","1",3e-11,"1",NA,NA
191848,"Loette 28 orif tab 100/20mcg","C","G03AA07",84,"pills",2018,18849,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",158.3316,"g/year","1",1e-11,"1",NA,NA
191848,"Loette 28 orif tab 100/20mcg","C","G03AA07",84,"pills",2019,8867,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",14.89656,"g/year","1",3e-11,"1",NA,NA
191848,"Loette 28 orif tab 100/20mcg","C","G03AA07",84,"pills",2019,8867,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",74.4828,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2002,4141,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",6.95688,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2002,4141,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",34.7844,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2003,28299,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",237.7116,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2003,28299,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",47.54232,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2004,30207,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",253.7388,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2004,30207,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",50.74776,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2005,47873,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",80.42664,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2005,47873,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",402.1332,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2006,57867,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",97.21656,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2006,57867,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",486.0828,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2007,110283,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",185.27544,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2007,110283,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",926.3772,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2008,125132,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",1051.1088,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2008,125132,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",210.22176,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2009,138762,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",1165.6008,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2009,138762,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",233.12016,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2010,146801,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",1233.1284,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2010,146801,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",246.62568,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2011,152610,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",1281.924,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2011,152610,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",256.3848,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2012,175087,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",1470.7308,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2012,175087,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",294.14616,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2013,192644,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",323.64192,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2013,192644,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",1618.2096,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2014,215848,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",1813.1232,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2014,215848,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",362.62464,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2015,228028,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",1915.4352,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2015,228028,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",383.08704,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2016,242470,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",407.3496,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2016,242470,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",2036.748,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2017,155683,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",1307.7372,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2017,155683,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",261.54744,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2018,116731,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",980.5404,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2018,116731,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",196.10808,"g/year","1",3e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2019,71825,"CountOfPackages","levonorgestrel",1e-4,"g/pill",0.0084,"g",603.33,"g/year","1",1e-11,"1",NA,NA
525618,"Loette 28 tab 100/20mcg","C","G03AA07",84,"pills",2019,71825,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",120.666,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",1999,24723,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",46.72647,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",1999,13531,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",51.14718,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",1999,12558,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",31.64616,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2000,22407,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",42.34923,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2000,12933,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",48.88674,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2000,15612,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",39.34224,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2001,18565,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",35.08785,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2001,12070,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",45.6246,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2001,14375,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",36.225,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2002,14249,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",26.93061,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2002,9748,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",36.84744,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2002,10958,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",27.61416,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2003,7891,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",29.82798,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2003,11524,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",21.78036,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2003,9294,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",23.42088,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2004,9980,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",18.8622,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2004,6666,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",25.19748,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2004,8334,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",21.00168,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2005,8672,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",16.39008,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2005,5755,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",21.7539,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2005,7776,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",19.59552,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2006,8135,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",15.37515,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2006,5073,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",19.17594,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2006,8060,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",20.3112,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2007,4697,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",17.75466,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2007,7763,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",14.67207,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2007,9125,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",22.995,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2008,7317,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",13.82913,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2008,4190,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",15.8382,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2008,8966,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",22.59432,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2009,6803,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",12.85767,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2009,3584,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",13.54752,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2009,8852,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",22.30704,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2010,3151,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",11.91078,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2010,6491,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",12.26799,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2010,8716,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",21.96432,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2011,6684,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",12.63276,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2011,2391,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",9.03798,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2011,8983,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",22.63716,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2012,2637,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",9.96786,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2012,6355,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",12.01095,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2012,6892,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",17.36784,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2013,5529,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",10.44981,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2013,2077,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",7.85106,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2013,7515,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",18.9378,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2014,5448,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",10.29672,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2014,1734,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",6.55452,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2014,7316,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",18.43632,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2015,1608,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",6.07824,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2015,6521,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",12.32469,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2015,6157,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",15.51564,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2016,-21,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",-0.07938,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2016,7464,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",14.10696,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2016,6122,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",15.42744,"g/year","1",3e-11,"1",NA,NA
48884,"Marvelon tab","C","G03AA09",126,"pills",2017,-1,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00378,"g",-0.00378,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2017,7518,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",14.20902,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2017,7663,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",19.31076,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2018,6082,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",11.49498,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2018,6356,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",16.01712,"g/year","1",3e-11,"1",NA,NA
48447,"Marvelon tab","C","G03AA09",63,"pills",2019,3294,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",6.22566,"g/year","1",3e-11,"1",NA,NA
471391,"Marvelon tab","C","G03AA09",84,"pills",2019,3478,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00252,"g",8.76456,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2006,5493,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",9.22824,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2007,89031,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",149.57208,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2008,129216,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",217.08288,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2009,157045,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",263.8356,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2010,179640,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",301.7952,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2011,196259,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",329.71512,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2012,178435,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",299.7708,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2013,168065,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",282.3492,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2014,151939,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",255.25752,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2015,138148,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",232.08864,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2016,117191,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",196.88088,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2017,109207,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",183.46776,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2018,95018,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",159.63024,"g/year","1",3e-11,"1",NA,NA
593830,"Mercilon tab","C","G03AA09",84,"pills",2019,51666,"CountOfPackages","ethinylestradiol",2e-5,"g/pill",0.00168,"g",86.79888,"g/year","1",3e-11,"1",NA,NA
588482,"Microgynon farm tab 150/30mcg","C","G03AA07",63,"pills",2017,29228,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",55.24092,"g/year","1",3e-11,"1",NA,NA
588482,"Microgynon farm tab 150/30mcg","C","G03AA07",63,"pills",2017,29228,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",276.2046,"g/year","1",1e-11,"1",NA,NA
588482,"Microgynon farm tab 150/30mcg","C","G03AA07",63,"pills",2018,43571,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",82.34919,"g/year","1",3e-11,"1",NA,NA
588482,"Microgynon farm tab 150/30mcg","C","G03AA07",63,"pills",2018,43571,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",411.74595,"g/year","1",1e-11,"1",NA,NA
588482,"Microgynon farm tab 150/30mcg","C","G03AA07",63,"pills",2019,56,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",0.10584,"g/year","1",3e-11,"1",NA,NA
588482,"Microgynon farm tab 150/30mcg","C","G03AA07",63,"pills",2019,56,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",0.5292,"g/year","1",1e-11,"1",NA,NA
59223,"Microgynon orif tab 150/30mcg","C","G03AA07",63,"pills",2014,26481,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",50.04909,"g/year","1",3e-11,"1",NA,NA
59223,"Microgynon orif tab 150/30mcg","C","G03AA07",63,"pills",2014,26481,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",250.24545,"g/year","1",1e-11,"1",NA,NA
59223,"Microgynon orif tab 150/30mcg","C","G03AA07",63,"pills",2015,50561,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",477.80145,"g/year","1",1e-11,"1",NA,NA
59223,"Microgynon orif tab 150/30mcg","C","G03AA07",63,"pills",2015,50561,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",95.56029,"g/year","1",3e-11,"1",NA,NA
59223,"Microgynon orif tab 150/30mcg","C","G03AA07",63,"pills",2016,-23,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",-0.21735,"g/year","1",1e-11,"1",NA,NA
59223,"Microgynon orif tab 150/30mcg","C","G03AA07",63,"pills",2016,-23,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",-0.04347,"g/year","1",3e-11,"1",NA,NA
595504,"Microgynon tab 150/30mcg","C","G03AA07",63,"pills",1999,41042,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",387.8469,"g/year","1",1e-11,"1",NA,NA
595504,"Microgynon tab 150/30mcg","C","G03AA07",63,"pills",1999,41042,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",77.56938,"g/year","1",3e-11,"1",NA,NA
595504,"Microgynon tab 150/30mcg","C","G03AA07",63,"pills",2000,53407,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",504.69615,"g/year","1",1e-11,"1",NA,NA
595504,"Microgynon tab 150/30mcg","C","G03AA07",63,"pills",2000,53407,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",100.93923,"g/year","1",3e-11,"1",NA,NA
595504,"Microgynon tab 150/30mcg","C","G03AA07",63,"pills",2001,51041,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",482.33745,"g/year","1",1e-11,"1",NA,NA
595504,"Microgynon tab 150/30mcg","C","G03AA07",63,"pills",2001,51041,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",96.46749,"g/year","1",3e-11,"1",NA,NA
595504,"Microgynon tab 150/30mcg","C","G03AA07",63,"pills",2002,48767,"CountOfPackages","levonorgestrel",1.5e-4,"g/pill",0.00945,"g",460.84815,"g/year","1",1e-11,"1",NA,NA
595504,"Microgynon tab 150/30mcg","C","G03AA07",63,"pills",2002,48767,"CountOfPackages","ethinylestradiol",3e-5,"g/pill",0.00189,"g",92.16963,"g/year","1",3e-11,"1",NA,NA
